0.000000;0.825598
0.001250;1.671726
0.002500;1.671726
0.003750;1.670988
0.005000;1.670175
0.006250;1.670101
0.007500;1.670175
0.008750;1.670175
0.010000;1.670249
0.011250;1.670101
0.012500;1.670101
0.013750;1.670175
0.015000;1.670175
0.016250;1.670101
0.017500;1.670249
0.018750;1.670249
0.020000;0.798272
0.021250;0.798272
0.022500;-0.005687
0.023750;0.502640
0.025000;0.889332
0.026250;0.688306
0.027500;0.688306
0.028750;0.572874
0.030000;0.649533
0.031250;0.679886
0.032500;0.653152
0.033750;0.653152
0.035000;0.645767
0.036250;0.655146
0.037500;0.658395
0.038750;0.654333
0.040000;0.654333
0.041250;0.653152
0.042500;0.653817
0.043750;0.655663
0.045000;0.653964
0.046250;0.653964
0.047500;0.650198
0.048750;0.654407
0.050000;0.656254
0.051250;0.653521
0.052500;0.653521
0.053750;0.651527
0.055000;0.653817
0.056250;0.656106
0.057500;0.655367
0.058750;0.654333
0.060000;0.654333
0.061250;0.653964
0.062500;0.655589
0.063750;0.655589
0.065000;0.653078
0.066250;0.653078
0.067500;0.651453
0.068750;0.654629
0.070000;0.656106
0.071250;0.654038
0.072500;0.654038
0.073750;0.652044
0.075000;0.651232
0.076250;0.654333
0.077500;0.656697
0.078750;0.656697
0.080000;0.653817
0.081250;0.653300
0.082500;0.656401
0.083750;0.656328
0.085000;0.656328
0.086250;0.653447
0.087500;0.653152
0.088750;0.653890
0.090000;0.653447
0.091250;0.653447
0.092500;0.655589
0.093750;0.654555
0.095000;0.655072
0.096250;0.656032
0.097500;0.656032
0.098750;0.653373
0.100000;0.654112
0.101250;0.653964
0.102500;0.655072
0.103750;0.655072
0.105000;0.656771
0.106250;0.653669
0.107500;0.654998
0.108750;0.656918
0.110000;0.656918
0.111250;0.653373
0.112500;0.652044
0.113750;0.654112
0.115000;0.654333
0.116250;0.654333
0.117500;0.652561
0.118750;0.651896
0.120000;0.654850
0.121250;0.654850
0.122500;0.654850
0.123750;0.652783
